FID	X	Y
2862	231834.7989	1897665.101
2863	231934.7989	1897665.101
2864	224434.7989	1897765.101
2865	224534.7989	1897765.101
2866	224634.7989	1897765.101
2867	224734.7989	1897765.101
2868	224834.7989	1897765.101
2869	224934.7989	1897765.101
2870	225034.7989	1897765.101
2871	225134.7989	1897765.101
2872	225234.7989	1897765.101
2873	225334.7989	1897765.101
2874	225434.7989	1897765.101
2875	225534.7989	1897765.101
2876	225634.7989	1897765.101
2877	225734.7989	1897765.101
2878	225834.7989	1897765.101
2879	225934.7989	1897765.101
2880	226034.7989	1897765.101
2881	226134.7989	1897765.101
2882	226234.7989	1897765.101
2883	226334.7989	1897765.101
2884	226434.7989	1897765.101
2885	226534.7989	1897765.101
2886	226634.7989	1897765.101
2887	226734.7989	1897765.101
2888	226834.7989	1897765.101
2889	226934.7989	1897765.101
2890	227034.7989	1897765.101
2891	227134.7989	1897765.101
2892	227234.7989	1897765.101
2893	227334.7989	1897765.101
2894	227434.7989	1897765.101
2895	227534.7989	1897765.101
2896	227634.7989	1897765.101
2897	227734.7989	1897765.101
2898	227834.7989	1897765.101
2899	227934.7989	1897765.101
2900	228034.7989	1897765.101
2901	228134.7989	1897765.101
2902	228234.7989	1897765.101
2903	228334.7989	1897765.101
2904	228434.7989	1897765.101
2905	228534.7989	1897765.101
2906	228634.7989	1897765.101
2907	228734.7989	1897765.101
2908	228834.7989	1897765.101
2909	228934.7989	1897765.101
2910	229034.7989	1897765.101
2911	229134.7989	1897765.101
2912	229234.7989	1897765.101
2913	229334.7989	1897765.101
2914	229434.7989	1897765.101
2915	229534.7989	1897765.101
2916	229634.7989	1897765.101
2917	229734.7989	1897765.101
2918	229834.7989	1897765.101
2919	229934.7989	1897765.101
2920	230034.7989	1897765.101
2921	230134.7989	1897765.101
2922	230234.7989	1897765.101
2923	230334.7989	1897765.101
2924	230434.7989	1897765.101
2925	230534.7989	1897765.101
2926	230634.7989	1897765.101
2927	230734.7989	1897765.101
2928	230834.7989	1897765.101
2929	230934.7989	1897765.101
2930	231034.7989	1897765.101
2931	231134.7989	1897765.101
2932	231234.7989	1897765.101
2933	231334.7989	1897765.101
2934	231434.7989	1897765.101
2935	231534.7989	1897765.101
2936	231634.7989	1897765.101
2937	231734.7989	1897765.101
2938	231834.7989	1897765.101
2939	231934.7989	1897765.101
2940	224434.7989	1897865.101
2941	224534.7989	1897865.101
2942	224634.7989	1897865.101
2943	224734.7989	1897865.101
2944	224834.7989	1897865.101
2945	224934.7989	1897865.101
2946	225034.7989	1897865.101
2947	225134.7989	1897865.101
2948	225234.7989	1897865.101
2949	225334.7989	1897865.101
2950	225434.7989	1897865.101
2951	225534.7989	1897865.101
2952	225634.7989	1897865.101
2953	225734.7989	1897865.101
2954	225834.7989	1897865.101
2955	225934.7989	1897865.101
2956	226034.7989	1897865.101
2957	226134.7989	1897865.101
2958	226234.7989	1897865.101
2959	226334.7989	1897865.101
2960	226434.7989	1897865.101
2961	226534.7989	1897865.101
2962	226634.7989	1897865.101
2963	226734.7989	1897865.101
2964	226834.7989	1897865.101
2965	226934.7989	1897865.101
2966	227034.7989	1897865.101
2967	227134.7989	1897865.101
2968	227234.7989	1897865.101
2969	227334.7989	1897865.101
2970	227434.7989	1897865.101
2971	227534.7989	1897865.101
2972	227634.7989	1897865.101
2973	227734.7989	1897865.101
2974	227834.7989	1897865.101
2975	227934.7989	1897865.101
2976	228034.7989	1897865.101
2977	228134.7989	1897865.101
2978	228234.7989	1897865.101
2979	228334.7989	1897865.101
2980	228434.7989	1897865.101
2981	228534.7989	1897865.101
2982	228634.7989	1897865.101
2983	228734.7989	1897865.101
2984	228834.7989	1897865.101
2985	228934.7989	1897865.101
2986	229034.7989	1897865.101
2987	229134.7989	1897865.101
2988	229234.7989	1897865.101
2989	229334.7989	1897865.101
2990	229434.7989	1897865.101
2991	229534.7989	1897865.101
2992	229634.7989	1897865.101
2993	229734.7989	1897865.101
2994	229834.7989	1897865.101
2995	229934.7989	1897865.101
2996	230034.7989	1897865.101
2997	230134.7989	1897865.101
2998	230234.7989	1897865.101
2999	230334.7989	1897865.101
3000	230434.7989	1897865.101
3001	230534.7989	1897865.101
3002	230634.7989	1897865.101
3003	230734.7989	1897865.101
3004	230834.7989	1897865.101
3005	230934.7989	1897865.101
3006	231034.7989	1897865.101
3007	231134.7989	1897865.101
3008	231234.7989	1897865.101
3009	231334.7989	1897865.101
3010	231434.7989	1897865.101
3011	231534.7989	1897865.101
3012	231634.7989	1897865.101
3013	231734.7989	1897865.101
3014	231834.7989	1897865.101
3015	231934.7989	1897865.101
3016	224434.7989	1897965.101
3017	224534.7989	1897965.101
3018	224634.7989	1897965.101
3019	224734.7989	1897965.101
3020	224834.7989	1897965.101
3021	224934.7989	1897965.101
3022	225034.7989	1897965.101
3023	225134.7989	1897965.101
3024	225234.7989	1897965.101
3025	225334.7989	1897965.101
3026	225434.7989	1897965.101
3027	225534.7989	1897965.101
3028	225634.7989	1897965.101
3029	225734.7989	1897965.101
3030	225834.7989	1897965.101
3031	225934.7989	1897965.101
3032	226034.7989	1897965.101
3033	226134.7989	1897965.101
3034	226234.7989	1897965.101
3035	226334.7989	1897965.101
3036	226434.7989	1897965.101
3037	226534.7989	1897965.101
3038	226634.7989	1897965.101
3039	226734.7989	1897965.101
3040	226834.7989	1897965.101
3041	226934.7989	1897965.101
3042	227034.7989	1897965.101
3043	227134.7989	1897965.101
3044	227234.7989	1897965.101
3045	227334.7989	1897965.101
3046	227434.7989	1897965.101
3047	227534.7989	1897965.101
3048	227634.7989	1897965.101
3049	227734.7989	1897965.101
3050	227834.7989	1897965.101
3051	227934.7989	1897965.101
3052	228034.7989	1897965.101
3053	228134.7989	1897965.101
3054	228234.7989	1897965.101
3055	228334.7989	1897965.101
3056	228434.7989	1897965.101
3057	228534.7989	1897965.101
3058	228634.7989	1897965.101
3059	228734.7989	1897965.101
3060	228834.7989	1897965.101
3061	228934.7989	1897965.101
3062	229034.7989	1897965.101
3063	229134.7989	1897965.101
3064	229234.7989	1897965.101
3065	229334.7989	1897965.101
3066	229434.7989	1897965.101
3067	229534.7989	1897965.101
3068	229634.7989	1897965.101
3069	229734.7989	1897965.101
3070	229834.7989	1897965.101
3071	229934.7989	1897965.101
3072	230034.7989	1897965.101
3073	230134.7989	1897965.101
3074	230234.7989	1897965.101
3075	230334.7989	1897965.101
3076	230434.7989	1897965.101
3077	230534.7989	1897965.101
3078	230634.7989	1897965.101
3079	230734.7989	1897965.101
3080	230834.7989	1897965.101
3081	230934.7989	1897965.101
3082	231034.7989	1897965.101
3083	231134.7989	1897965.101
3084	231234.7989	1897965.101
3085	231334.7989	1897965.101
3086	231434.7989	1897965.101
3087	231534.7989	1897965.101
3088	231634.7989	1897965.101
3089	231734.7989	1897965.101
3090	231834.7989	1897965.101
3091	231934.7989	1897965.101
3092	224434.7989	1898065.101
3093	224534.7989	1898065.101
3094	224634.7989	1898065.101
3095	224734.7989	1898065.101
3096	224834.7989	1898065.101
3097	224934.7989	1898065.101
3098	225034.7989	1898065.101
3099	225134.7989	1898065.101
3100	225234.7989	1898065.101
3101	225334.7989	1898065.101
3102	225434.7989	1898065.101
3103	225534.7989	1898065.101
3104	225634.7989	1898065.101
3105	225734.7989	1898065.101
3106	225834.7989	1898065.101
3107	225934.7989	1898065.101
3108	226034.7989	1898065.101
3109	226134.7989	1898065.101
3110	226234.7989	1898065.101
3111	226334.7989	1898065.101
3112	226434.7989	1898065.101
3113	226534.7989	1898065.101
3114	226634.7989	1898065.101
3115	226734.7989	1898065.101
3116	226834.7989	1898065.101
3117	226934.7989	1898065.101
3118	227034.7989	1898065.101
3119	227134.7989	1898065.101
3120	227234.7989	1898065.101
3121	227334.7989	1898065.101
3122	227434.7989	1898065.101
3123	227534.7989	1898065.101
3124	227634.7989	1898065.101
3125	227734.7989	1898065.101
3126	227834.7989	1898065.101
3127	227934.7989	1898065.101
3128	228034.7989	1898065.101
3129	228134.7989	1898065.101
3130	228234.7989	1898065.101
3131	228334.7989	1898065.101
3132	228434.7989	1898065.101
3133	228534.7989	1898065.101
3134	228634.7989	1898065.101
3135	228734.7989	1898065.101
3136	228834.7989	1898065.101
3137	228934.7989	1898065.101
3138	229034.7989	1898065.101
3139	229134.7989	1898065.101
3140	229234.7989	1898065.101
3141	229334.7989	1898065.101
3142	229434.7989	1898065.101
3143	229534.7989	1898065.101
3144	229634.7989	1898065.101
3145	229734.7989	1898065.101
3146	229834.7989	1898065.101
3147	229934.7989	1898065.101
3148	230034.7989	1898065.101
3149	230134.7989	1898065.101
3150	230234.7989	1898065.101
3151	230334.7989	1898065.101
3152	230434.7989	1898065.101
3153	230534.7989	1898065.101
3154	230634.7989	1898065.101
3155	230734.7989	1898065.101
3156	230834.7989	1898065.101
3157	230934.7989	1898065.101
3158	231034.7989	1898065.101
3159	231134.7989	1898065.101
3160	231234.7989	1898065.101
3161	231334.7989	1898065.101
3162	231434.7989	1898065.101
3163	231534.7989	1898065.101
3164	231634.7989	1898065.101
3165	231734.7989	1898065.101
3166	231834.7989	1898065.101
3167	224334.7989	1898165.101
3168	224434.7989	1898165.101
3169	224534.7989	1898165.101
3170	224634.7989	1898165.101
3171	224734.7989	1898165.101
3172	224834.7989	1898165.101
3173	224934.7989	1898165.101
3174	225034.7989	1898165.101
3175	225134.7989	1898165.101
3176	225234.7989	1898165.101
3177	225334.7989	1898165.101
3178	225434.7989	1898165.101
3179	225534.7989	1898165.101
3180	225634.7989	1898165.101
3181	225734.7989	1898165.101
3182	225834.7989	1898165.101
3183	225934.7989	1898165.101
3184	226034.7989	1898165.101
3185	226134.7989	1898165.101
3186	226234.7989	1898165.101
3187	226334.7989	1898165.101
3188	226434.7989	1898165.101
3189	226534.7989	1898165.101
3190	226634.7989	1898165.101
3191	226734.7989	1898165.101
3192	226834.7989	1898165.101
3193	226934.7989	1898165.101
3194	227034.7989	1898165.101
3195	227134.7989	1898165.101
3196	227234.7989	1898165.101
3197	227334.7989	1898165.101
3198	227434.7989	1898165.101
3199	227534.7989	1898165.101
3200	227634.7989	1898165.101
3201	227734.7989	1898165.101
3202	227834.7989	1898165.101
3203	227934.7989	1898165.101
3204	228034.7989	1898165.101
3205	228134.7989	1898165.101
3206	228234.7989	1898165.101
3207	228334.7989	1898165.101
3208	228434.7989	1898165.101
3209	228534.7989	1898165.101
3210	228634.7989	1898165.101
3211	228734.7989	1898165.101
3212	228834.7989	1898165.101
3213	228934.7989	1898165.101
3214	229034.7989	1898165.101
3215	229134.7989	1898165.101
3216	229234.7989	1898165.101
3217	229334.7989	1898165.101
3218	229434.7989	1898165.101
3219	229534.7989	1898165.101
3220	229634.7989	1898165.101
3221	229734.7989	1898165.101
3222	229834.7989	1898165.101
3223	229934.7989	1898165.101
3224	230034.7989	1898165.101
3225	230134.7989	1898165.101
3226	230234.7989	1898165.101
3227	230334.7989	1898165.101
3228	230434.7989	1898165.101
3229	230534.7989	1898165.101
3230	230634.7989	1898165.101
3231	230734.7989	1898165.101
3232	230834.7989	1898165.101
3233	230934.7989	1898165.101
3234	231034.7989	1898165.101
3235	231134.7989	1898165.101
3236	231234.7989	1898165.101
3237	231334.7989	1898165.101
3238	231434.7989	1898165.101
3239	231534.7989	1898165.101
3240	231634.7989	1898165.101
3241	231734.7989	1898165.101
3242	231834.7989	1898165.101
3243	224234.7989	1898265.101
3244	224334.7989	1898265.101
3245	224434.7989	1898265.101
3246	224534.7989	1898265.101
3247	224634.7989	1898265.101
3248	224734.7989	1898265.101
3249	224834.7989	1898265.101
3250	224934.7989	1898265.101
3251	225034.7989	1898265.101
3252	225134.7989	1898265.101
3253	225234.7989	1898265.101
3254	225334.7989	1898265.101
3255	225434.7989	1898265.101
3256	225534.7989	1898265.101
3257	225634.7989	1898265.101
3258	225734.7989	1898265.101
3259	225834.7989	1898265.101
3260	225934.7989	1898265.101
3261	226034.7989	1898265.101
3262	226134.7989	1898265.101
3263	226234.7989	1898265.101
3264	226334.7989	1898265.101
3265	226434.7989	1898265.101
3266	226534.7989	1898265.101
3267	226634.7989	1898265.101
3268	226734.7989	1898265.101
3269	226834.7989	1898265.101
3270	226934.7989	1898265.101
3271	227034.7989	1898265.101
3272	227134.7989	1898265.101
3273	227234.7989	1898265.101
3274	227334.7989	1898265.101
3275	227434.7989	1898265.101
3276	227534.7989	1898265.101
3277	227634.7989	1898265.101
3278	227734.7989	1898265.101
3279	227834.7989	1898265.101
3280	227934.7989	1898265.101
3281	228034.7989	1898265.101
3282	228134.7989	1898265.101
3283	228234.7989	1898265.101
3284	228334.7989	1898265.101
3285	228434.7989	1898265.101
3286	228534.7989	1898265.101
3287	228634.7989	1898265.101
3288	228734.7989	1898265.101
3289	228834.7989	1898265.101
3290	228934.7989	1898265.101
3291	229034.7989	1898265.101
3292	229134.7989	1898265.101
3293	229234.7989	1898265.101
3294	229334.7989	1898265.101
3295	229434.7989	1898265.101
3296	229534.7989	1898265.101
3297	229634.7989	1898265.101
3298	229734.7989	1898265.101
3299	229834.7989	1898265.101
3300	229934.7989	1898265.101
3301	230034.7989	1898265.101
3302	230134.7989	1898265.101
3303	230234.7989	1898265.101
3304	230334.7989	1898265.101
3305	230434.7989	1898265.101
3306	230534.7989	1898265.101
3307	230634.7989	1898265.101
3308	230734.7989	1898265.101
3309	230834.7989	1898265.101
3310	230934.7989	1898265.101
3311	231034.7989	1898265.101
3312	231134.7989	1898265.101
3313	231234.7989	1898265.101
3314	231334.7989	1898265.101
3315	231434.7989	1898265.101
3316	231534.7989	1898265.101
3317	231634.7989	1898265.101
3318	231734.7989	1898265.101
3319	231834.7989	1898265.101
3320	231934.7989	1898265.101
3321	224234.7989	1898365.101
3322	224334.7989	1898365.101
3323	224434.7989	1898365.101
3324	224534.7989	1898365.101
3325	224634.7989	1898365.101
3326	224734.7989	1898365.101
3327	224834.7989	1898365.101
3328	224934.7989	1898365.101
3329	225034.7989	1898365.101
3330	225134.7989	1898365.101
3331	225234.7989	1898365.101
3332	225334.7989	1898365.101
3333	225434.7989	1898365.101
3334	225534.7989	1898365.101
3335	225634.7989	1898365.101
3336	225734.7989	1898365.101
3337	225834.7989	1898365.101
3338	225934.7989	1898365.101
3339	226034.7989	1898365.101
3340	226134.7989	1898365.101
3341	226234.7989	1898365.101
3342	226334.7989	1898365.101
3343	226434.7989	1898365.101
3344	226534.7989	1898365.101
3345	226634.7989	1898365.101
3346	226734.7989	1898365.101
3347	226834.7989	1898365.101
3348	226934.7989	1898365.101
3349	227034.7989	1898365.101
3350	227134.7989	1898365.101
3351	227234.7989	1898365.101
3352	227334.7989	1898365.101
3353	227434.7989	1898365.101
3354	227534.7989	1898365.101
3355	227634.7989	1898365.101
3356	227734.7989	1898365.101
3357	227834.7989	1898365.101
3358	227934.7989	1898365.101
3359	228034.7989	1898365.101
3360	228134.7989	1898365.101
3361	228234.7989	1898365.101
3362	228334.7989	1898365.101
3363	228434.7989	1898365.101
3364	228534.7989	1898365.101
3365	228634.7989	1898365.101
3366	228734.7989	1898365.101
3367	228834.7989	1898365.101
3368	228934.7989	1898365.101
3369	229034.7989	1898365.101
3370	229134.7989	1898365.101
3371	229234.7989	1898365.101
3372	229334.7989	1898365.101
3373	229434.7989	1898365.101
3374	229534.7989	1898365.101
3375	229634.7989	1898365.101
3376	229734.7989	1898365.101
3377	229834.7989	1898365.101
3378	229934.7989	1898365.101
3379	230034.7989	1898365.101
3380	230134.7989	1898365.101
3381	230234.7989	1898365.101
3382	230334.7989	1898365.101
3383	230434.7989	1898365.101
3384	230534.7989	1898365.101
3385	230634.7989	1898365.101
3386	230734.7989	1898365.101
3387	230834.7989	1898365.101
3388	230934.7989	1898365.101
3389	231034.7989	1898365.101
3390	231134.7989	1898365.101
3391	231234.7989	1898365.101
3392	231334.7989	1898365.101
3393	231434.7989	1898365.101
3394	231534.7989	1898365.101
3395	231634.7989	1898365.101
3396	231734.7989	1898365.101
3397	231834.7989	1898365.101
3398	231934.7989	1898365.101
3399	224134.7989	1898465.101
3400	224234.7989	1898465.101
3401	224334.7989	1898465.101
3402	224434.7989	1898465.101
3403	224534.7989	1898465.101
3404	224634.7989	1898465.101
3405	224734.7989	1898465.101
3406	224834.7989	1898465.101
3407	224934.7989	1898465.101
3408	225034.7989	1898465.101
3409	225134.7989	1898465.101
3410	225234.7989	1898465.101
3411	225334.7989	1898465.101
3412	225434.7989	1898465.101
3413	225534.7989	1898465.101
3414	225634.7989	1898465.101
3415	225734.7989	1898465.101
3416	225834.7989	1898465.101
3417	225934.7989	1898465.101
3418	226034.7989	1898465.101
3419	226134.7989	1898465.101
3420	226234.7989	1898465.101
3421	226334.7989	1898465.101
3422	226434.7989	1898465.101
3423	226534.7989	1898465.101
3424	226634.7989	1898465.101
3425	226734.7989	1898465.101
3426	226834.7989	1898465.101
3427	226934.7989	1898465.101
3428	227034.7989	1898465.101
3429	227134.7989	1898465.101
3430	227234.7989	1898465.101
3431	227334.7989	1898465.101
3432	227434.7989	1898465.101
3433	227534.7989	1898465.101
3434	227634.7989	1898465.101
3435	227734.7989	1898465.101
3436	227834.7989	1898465.101
3437	227934.7989	1898465.101
3438	228034.7989	1898465.101
3439	228134.7989	1898465.101
3440	228234.7989	1898465.101
3441	228334.7989	1898465.101
3442	228434.7989	1898465.101
3443	228534.7989	1898465.101
3444	228634.7989	1898465.101
3445	228734.7989	1898465.101
3446	228834.7989	1898465.101
3447	228934.7989	1898465.101
3448	229034.7989	1898465.101
3449	229134.7989	1898465.101
3450	229234.7989	1898465.101
3451	229334.7989	1898465.101
3452	229434.7989	1898465.101
3453	229534.7989	1898465.101
3454	229634.7989	1898465.101
3455	229734.7989	1898465.101
3456	229834.7989	1898465.101
3457	229934.7989	1898465.101
3458	230034.7989	1898465.101
3459	230134.7989	1898465.101
3460	230234.7989	1898465.101
3461	230334.7989	1898465.101
3462	230434.7989	1898465.101
3463	230534.7989	1898465.101
3464	230634.7989	1898465.101
3465	230734.7989	1898465.101
3466	230834.7989	1898465.101
3467	230934.7989	1898465.101
3468	231034.7989	1898465.101
3469	231134.7989	1898465.101
3470	231234.7989	1898465.101
3471	231334.7989	1898465.101
3472	231434.7989	1898465.101
3473	231534.7989	1898465.101
3474	231634.7989	1898465.101
3475	231734.7989	1898465.101
3476	231834.7989	1898465.101
3477	231934.7989	1898465.101
3478	224234.7989	1898565.101
3479	224334.7989	1898565.101
3480	224434.7989	1898565.101
3481	224534.7989	1898565.101
3482	224634.7989	1898565.101
3483	224734.7989	1898565.101
3484	224834.7989	1898565.101
3485	224934.7989	1898565.101
3486	225034.7989	1898565.101
3487	225134.7989	1898565.101
3488	225234.7989	1898565.101
3489	225334.7989	1898565.101
3490	225434.7989	1898565.101
3491	225534.7989	1898565.101
3492	225634.7989	1898565.101
3493	225734.7989	1898565.101
3494	225834.7989	1898565.101
3495	225934.7989	1898565.101
3496	226034.7989	1898565.101
3497	226134.7989	1898565.101
3498	226234.7989	1898565.101
3499	226334.7989	1898565.101
3500	226434.7989	1898565.101
3501	226534.7989	1898565.101
3502	226634.7989	1898565.101
3503	226734.7989	1898565.101
3504	226834.7989	1898565.101
3505	226934.7989	1898565.101
3506	227034.7989	1898565.101
3507	227134.7989	1898565.101
3508	227234.7989	1898565.101
3509	227334.7989	1898565.101
3510	227434.7989	1898565.101
3511	227534.7989	1898565.101
3512	227634.7989	1898565.101
3513	227734.7989	1898565.101
3514	227834.7989	1898565.101
3515	227934.7989	1898565.101
3516	228034.7989	1898565.101
3517	228134.7989	1898565.101
3518	228234.7989	1898565.101
3519	228334.7989	1898565.101
3520	228434.7989	1898565.101
3521	228534.7989	1898565.101
3522	228634.7989	1898565.101
3523	228734.7989	1898565.101
3524	228834.7989	1898565.101
3525	228934.7989	1898565.101
3526	229034.7989	1898565.101
3527	229134.7989	1898565.101
3528	229234.7989	1898565.101
3529	229334.7989	1898565.101
3530	229434.7989	1898565.101
3531	229534.7989	1898565.101
3532	229634.7989	1898565.101
3533	229734.7989	1898565.101
3534	229834.7989	1898565.101
3535	229934.7989	1898565.101
3536	230034.7989	1898565.101
3537	230134.7989	1898565.101
3538	230234.7989	1898565.101
3539	230334.7989	1898565.101
3540	230434.7989	1898565.101
3541	230534.7989	1898565.101
3542	230634.7989	1898565.101
3543	230734.7989	1898565.101
3544	230834.7989	1898565.101
3545	230934.7989	1898565.101
3546	231034.7989	1898565.101
3547	231134.7989	1898565.101
3548	231234.7989	1898565.101
3549	231334.7989	1898565.101
3550	231434.7989	1898565.101
3551	231534.7989	1898565.101
3552	231634.7989	1898565.101
3553	231734.7989	1898565.101
3554	231834.7989	1898565.101
3555	231934.7989	1898565.101
3556	224234.7989	1898665.101
3557	224334.7989	1898665.101
3558	224434.7989	1898665.101
3559	224534.7989	1898665.101
3560	224634.7989	1898665.101
3561	224734.7989	1898665.101
3562	224834.7989	1898665.101
3563	224934.7989	1898665.101
3564	225034.7989	1898665.101
3565	225134.7989	1898665.101
3566	225234.7989	1898665.101
3567	225334.7989	1898665.101
3568	225434.7989	1898665.101
3569	225534.7989	1898665.101
3570	225634.7989	1898665.101
3571	225734.7989	1898665.101
3572	225834.7989	1898665.101
3573	225934.7989	1898665.101
3574	226034.7989	1898665.101
3575	226134.7989	1898665.101
3576	226234.7989	1898665.101
3577	226334.7989	1898665.101
3578	226434.7989	1898665.101
3579	226534.7989	1898665.101
3580	226634.7989	1898665.101
3581	226734.7989	1898665.101
3582	226834.7989	1898665.101
3583	226934.7989	1898665.101
3584	227034.7989	1898665.101
3585	227134.7989	1898665.101
3586	227234.7989	1898665.101
3587	227334.7989	1898665.101
3588	227434.7989	1898665.101
3589	227534.7989	1898665.101
3590	227634.7989	1898665.101
3591	227734.7989	1898665.101
3592	227834.7989	1898665.101
3593	227934.7989	1898665.101
3594	228034.7989	1898665.101
3595	228134.7989	1898665.101
3596	228234.7989	1898665.101
3597	228334.7989	1898665.101
3598	228434.7989	1898665.101
3599	228534.7989	1898665.101
3600	228634.7989	1898665.101
3601	228734.7989	1898665.101
3602	228834.7989	1898665.101
3603	228934.7989	1898665.101
3604	229034.7989	1898665.101
3605	229134.7989	1898665.101
3606	229234.7989	1898665.101
3607	229334.7989	1898665.101
3608	229434.7989	1898665.101
3609	229534.7989	1898665.101
3610	229634.7989	1898665.101
3611	229734.7989	1898665.101
3612	229834.7989	1898665.101
3613	229934.7989	1898665.101
3614	230034.7989	1898665.101
3615	230134.7989	1898665.101
3616	230234.7989	1898665.101
3617	230334.7989	1898665.101
3618	230434.7989	1898665.101
3619	230534.7989	1898665.101
3620	230634.7989	1898665.101
3621	230734.7989	1898665.101
3622	230834.7989	1898665.101
3623	230934.7989	1898665.101
3624	231034.7989	1898665.101
3625	231134.7989	1898665.101
3626	231234.7989	1898665.101
3627	231334.7989	1898665.101
3628	231434.7989	1898665.101
3629	231534.7989	1898665.101
3630	231634.7989	1898665.101
3631	231734.7989	1898665.101
3632	231834.7989	1898665.101
3633	224334.7989	1898765.101
3634	224434.7989	1898765.101
3635	224534.7989	1898765.101
3636	224634.7989	1898765.101
3637	224734.7989	1898765.101
3638	224834.7989	1898765.101
3639	224934.7989	1898765.101
3640	225034.7989	1898765.101
3641	225134.7989	1898765.101
3642	225234.7989	1898765.101
3643	225334.7989	1898765.101
3644	225434.7989	1898765.101
3645	225534.7989	1898765.101
3646	225634.7989	1898765.101
3647	225734.7989	1898765.101
3648	225834.7989	1898765.101
3649	225934.7989	1898765.101
3650	226034.7989	1898765.101
3651	226134.7989	1898765.101
3652	226234.7989	1898765.101
3653	226334.7989	1898765.101
3654	226434.7989	1898765.101
3655	226534.7989	1898765.101
3656	226634.7989	1898765.101
3657	226734.7989	1898765.101
3658	226834.7989	1898765.101
3659	226934.7989	1898765.101
3660	227034.7989	1898765.101
3661	227134.7989	1898765.101
3662	227234.7989	1898765.101
3663	227334.7989	1898765.101
3664	227434.7989	1898765.101
3665	227534.7989	1898765.101
3666	227634.7989	1898765.101
3667	227734.7989	1898765.101
3668	227834.7989	1898765.101
3669	227934.7989	1898765.101
3670	228034.7989	1898765.101
3671	228134.7989	1898765.101
3672	228234.7989	1898765.101
3673	228334.7989	1898765.101
3674	228434.7989	1898765.101
3675	228534.7989	1898765.101
3676	228634.7989	1898765.101
3677	228734.7989	1898765.101
3678	228834.7989	1898765.101
3679	228934.7989	1898765.101
3680	229034.7989	1898765.101
3681	229134.7989	1898765.101
3682	229234.7989	1898765.101
3683	229334.7989	1898765.101
3684	229434.7989	1898765.101
3685	229534.7989	1898765.101
3686	229634.7989	1898765.101
3687	229734.7989	1898765.101
3688	229834.7989	1898765.101
3689	229934.7989	1898765.101
3690	230034.7989	1898765.101
3691	230134.7989	1898765.101
3692	230234.7989	1898765.101
3693	230334.7989	1898765.101
3694	230434.7989	1898765.101
3695	230534.7989	1898765.101
3696	230634.7989	1898765.101
3697	230734.7989	1898765.101
3698	230834.7989	1898765.101
3699	230934.7989	1898765.101
3700	231034.7989	1898765.101
3701	231134.7989	1898765.101
3702	231234.7989	1898765.101
3703	231334.7989	1898765.101
3704	231434.7989	1898765.101
3705	231534.7989	1898765.101
3706	231634.7989	1898765.101
3707	231734.7989	1898765.101
3708	231834.7989	1898765.101
3709	224434.7989	1898865.101
3710	224634.7989	1898865.101
3711	224734.7989	1898865.101
3712	224834.7989	1898865.101
3713	224934.7989	1898865.101
3714	225034.7989	1898865.101
3715	225134.7989	1898865.101
3716	225234.7989	1898865.101
3717	225334.7989	1898865.101
3718	225434.7989	1898865.101
3719	225534.7989	1898865.101
3720	225634.7989	1898865.101
3721	225734.7989	1898865.101
3722	225834.7989	1898865.101
3723	225934.7989	1898865.101
3724	226034.7989	1898865.101
3725	226134.7989	1898865.101
3726	226234.7989	1898865.101
3727	226334.7989	1898865.101
3728	226434.7989	1898865.101
3729	226534.7989	1898865.101
3730	226634.7989	1898865.101
3731	226734.7989	1898865.101
3732	226834.7989	1898865.101
3733	226934.7989	1898865.101
3734	227034.7989	1898865.101
3735	227134.7989	1898865.101
3736	227234.7989	1898865.101
3737	227334.7989	1898865.101
3738	227434.7989	1898865.101
3739	227534.7989	1898865.101
3740	227634.7989	1898865.101
3741	227734.7989	1898865.101
3742	227834.7989	1898865.101
3743	227934.7989	1898865.101
3744	228034.7989	1898865.101
3745	228134.7989	1898865.101
3746	228234.7989	1898865.101
3747	228334.7989	1898865.101
3748	228434.7989	1898865.101
3749	228534.7989	1898865.101
3750	228634.7989	1898865.101
3751	228734.7989	1898865.101
3752	228834.7989	1898865.101
3753	228934.7989	1898865.101
3754	229034.7989	1898865.101
3755	229134.7989	1898865.101
3756	229234.7989	1898865.101
3757	229334.7989	1898865.101
3758	229434.7989	1898865.101
3759	229534.7989	1898865.101
3760	229634.7989	1898865.101
3761	229734.7989	1898865.101
3762	229834.7989	1898865.101
3763	229934.7989	1898865.101
3764	230034.7989	1898865.101
3765	230134.7989	1898865.101
3766	230234.7989	1898865.101
3767	230334.7989	1898865.101
3768	230434.7989	1898865.101
3769	230534.7989	1898865.101
3770	230634.7989	1898865.101
3771	230734.7989	1898865.101
3772	230834.7989	1898865.101
3773	230934.7989	1898865.101
3774	231034.7989	1898865.101
3775	231134.7989	1898865.101
3776	231234.7989	1898865.101
3777	231334.7989	1898865.101
3778	231434.7989	1898865.101
3779	231534.7989	1898865.101
3780	231634.7989	1898865.101
3781	231734.7989	1898865.101
3782	231834.7989	1898865.101
3783	224734.7989	1898965.101
3784	224834.7989	1898965.101
3785	224934.7989	1898965.101
3786	225034.7989	1898965.101
3787	225134.7989	1898965.101
3788	225234.7989	1898965.101
3789	225334.7989	1898965.101
3790	225434.7989	1898965.101
3791	225534.7989	1898965.101
3792	225634.7989	1898965.101
3793	225734.7989	1898965.101
