CellNum	LandUse	SoilClass
3693	PaddyR	Alfisols 1
3694	Scrub	Alfisols 1
3695	PaddyK	Alfisols 1
3696	PaddyR	Entisols
3697	PaddyR	Entisols
3698	PaddyR	Alfisols 1
3699	PaddyR	Alfisols 1
3700	Fruit	Alfisols 1
3701	Fruit	Alfisols 1
3702	Scrub	Alfisols 1
3703	Scrub	Inceptisols
3704	Scrub	Inceptisols
3705	Scrub	Inceptisols
3706	Scrub	Inceptisols
3707	Scrub	Inceptisols
3708	Scrub	Alfisols 1
3709	Scrub	Alfisols 1
3710	Scrub	Inceptisols
3711	Scrub	Inceptisols
3712	Scrub	Alfisols 1
3713	Scrub	Inceptisols
3714	Scrub	Inceptisols
3715	Scrub	Alfisols 2
3716	Scrub	Alfisols 2
3717	Scrub	Alfisols 2
3718	Scrub	Alfisols 2
3719	Scrub	Alfisols 2
3720	Scrub	Alfisols 2
3721	Scrub	Alfisols 2
3722	Scrub	Alfisols 2
3723	Scrub	Alfisols 2
3724	Scrub	Alfisols 2
3725	Scrub	Alfisols 2
3726	Scrub	Alfisols 2
3727	Scrub	Alfisols 2
3728	Scrub	Alfisols 2
3729	Urban	Alfisols 1
3730	Scrub	Alfisols 1
3731	PaddyR	Alfisols 1
3732	Scrub	Entisols
3733	Scrub	Entisols
3734	Scrub	Entisols
3735	Scrub	Entisols
3736	Scrub	Entisols
3737	Scrub	Entisols
3738	Scrub	Entisols
3739	Scrub	Entisols
3740	Scrub	Entisols
3741	Scrub	Entisols
3742	Scrub	Alfisols 1
3743	Scrub	Alfisols 1
3744	Scrub	Alfisols 1
3745	Scrub	Alfisols 1
3746	Urban	Alfisols 1
3747	Scrub	Alfisols 1
3748	Scrub	Alfisols 1
3749	Urban	Alfisols 1
3750	Scrub	Alfisols 1
3751	Scrub	Alfisols 1
3752	Forest	Alfisols 1
3753	Forest	Alfisols 1
3754	Forest	Entisols
3755	Scrub	Entisols
3756	Scrub	Entisols
3757	Scrub	Alfisols 1
3758	Scrub	Alfisols 1
3759	Scrub	Alfisols 1
3760	Scrub	Alfisols 1
3761	Scrub	Alfisols 1
3762	Scrub	Alfisols 1
3763	Scrub	Alfisols 1
3764	Scrub	Alfisols 1
3765	Scrub	Alfisols 1
3766	Scrub	Alfisols 1
3767	PaddyR	Alfisols 1
3768	PaddyK	Alfisols 1
3769	Scrub	Entisols
3770	PaddyR	Entisols
3771	PaddyR	Alfisols 1
3772	PaddyR	Alfisols 1
3773	PaddyR	Alfisols 1
3774	PaddyK	Alfisols 1
3775	Scrub	Alfisols 1
3776	Fruit	Inceptisols
3777	Fruit	Inceptisols
3778	Fruit	Inceptisols
3779	Fruit	Inceptisols
3780	Fruit	Inceptisols
3781	Fruit	Inceptisols
3782	Scrub	Alfisols 1
3783	Scrub	Inceptisols
3784	Scrub	Inceptisols
3785	Scrub	Inceptisols
3786	Scrub	Inceptisols
3787	Scrub	Alfisols 2
3788	Scrub	Alfisols 2
3789	Scrub	Alfisols 2
3790	Scrub	Alfisols 2
3791	Scrub	Alfisols 2
3792	Scrub	Alfisols 2
3793	Scrub	Alfisols 2
3794	Scrub	Alfisols 2
3795	Scrub	Alfisols 2
3796	Scrub	Alfisols 2
3797	Scrub	Alfisols 2
3798	Scrub	Alfisols 2
3799	Scrub	Alfisols 2
3800	Scrub	Alfisols 1
3801	Scrub	Alfisols 1
3802	Scrub	Alfisols 1
3803	Scrub	Alfisols 1
3804	Scrub	Alfisols 1
3805	Scrub	Alfisols 1
3806	Scrub	Alfisols 1
3807	Scrub	Alfisols 1
3808	Scrub	Entisols
3809	Scrub	Entisols
3810	Scrub	Entisols
3811	Scrub	Entisols
3812	Scrub	Entisols
3813	Scrub	Entisols
3814	Scrub	Entisols
3815	Scrub	Entisols
3816	Scrub	Entisols
3817	Scrub	Alfisols 1
3818	PaddyR	Alfisols 1
3819	Scrub	Alfisols 1
3820	Scrub	Alfisols 1
3821	Scrub	Alfisols 1
3822	Scrub	Alfisols 1
3823	Scrub	Alfisols 1
3824	Scrub	Alfisols 1
3825	Scrub	Alfisols 1
3826	Scrub	Entisols
3827	Scrub	Entisols
3828	Scrub	Entisols
3829	Scrub	Entisols
3830	Scrub	Entisols
3831	Scrub	Alfisols 1
3832	Scrub	Alfisols 1
3833	Scrub	Alfisols 1
3834	Scrub	Alfisols 1
3835	Scrub	Alfisols 1
3836	Scrub	Alfisols 1
3837	Scrub	Alfisols 1
3838	Scrub	Alfisols 1
3839	PaddyR	Alfisols 1
3840	Scrub	Entisols
3841	Scrub	Entisols
3842	PaddyK	Entisols
3843	PaddyR	Entisols
3844	PaddyR	Entisols
3845	PaddyR	Alfisols 1
3846	PaddyK	Alfisols 1
3847	Scrub	Inceptisols
3848	Scrub	Inceptisols
3849	Scrub	Inceptisols
3850	Scrub	Inceptisols
3851	Scrub	Inceptisols
3852	Scrub	Inceptisols
3853	Scrub	Alfisols 1
3854	Scrub	Alfisols 1
3855	Scrub	Inceptisols
3856	Scrub	Alfisols 1
3857	Scrub	Inceptisols
3858	Scrub	Inceptisols
3859	Scrub	Alfisols 2
3860	Scrub	Alfisols 2
3861	Scrub	Alfisols 2
3862	Scrub	Alfisols 2
3863	Scrub	Alfisols 2
3864	Scrub	Alfisols 2
3865	Scrub	Alfisols 2
3866	Scrub	Alfisols 2
3867	Scrub	Alfisols 2
3868	Scrub	Alfisols 2
3869	Scrub	Alfisols 2
3870	Scrub	Alfisols 1
3871	PaddyR	Alfisols 1
3872	Scrub	Alfisols 1
3873	Scrub	Alfisols 1
3874	Scrub	Alfisols 1
3875	Scrub	Alfisols 1
3876	Scrub	Alfisols 1
3877	Scrub	Alfisols 1
3878	Scrub	Alfisols 1
3879	Scrub	Alfisols 1
3880	Scrub	Alfisols 1
3881	Scrub	Alfisols 1
3882	Scrub	Entisols
3883	Scrub	Entisols
3884	PaddyR	Entisols
3885	Scrub	Entisols
3886	Scrub	Entisols
3887	Scrub	Entisols
3888	Scrub	Entisols
3889	Scrub	Entisols
3890	Scrub	Alfisols 1
3891	Scrub	Alfisols 1
3892	Scrub	Alfisols 1
3893	Scrub	Alfisols 1
3894	Scrub	Alfisols 1
3895	Scrub	Alfisols 1
3896	Scrub	Alfisols 1
3897	Scrub	Alfisols 1
3898	Scrub	Entisols
3899	Scrub	Entisols
3900	Scrub	Entisols
3901	Scrub	Entisols
3902	Scrub	Entisols
3903	Scrub	Entisols
3904	Scrub	Entisols
3905	Scrub	Alfisols 1
3906	Scrub	Alfisols 1
3907	Scrub	Alfisols 1
3908	Scrub	Alfisols 1
3909	Scrub	Alfisols 1
3910	Scrub	Entisols
3911	Scrub	Entisols
3912	Scrub	Entisols
3913	Scrub	Alfisols 1
3914	PaddyK	Alfisols 1
3915	PaddyR	Inceptisols
3916	PaddyR	Alfisols 1
3917	PaddyR	Inceptisols
3918	PaddyK	Inceptisols
3919	Scrub	Alfisols 1
3920	Scrub	Alfisols 1
3921	Scrub	Alfisols 1
3922	Urban	Alfisols 1
3923	Urban	Alfisols 1
3924	Scrub	Inceptisols
3925	Scrub	Inceptisols
3926	Scrub	Alfisols 1
3927	Scrub	Alfisols 1
3928	Scrub	Alfisols 1
3929	Scrub	Alfisols 1
3930	Scrub	Alfisols 2
3931	Scrub	Alfisols 2
3932	Scrub	Alfisols 2
3933	Scrub	Alfisols 2
3934	Scrub	Alfisols 2
3935	Scrub	Alfisols 2
3936	Scrub	Alfisols 2
3937	Scrub	Alfisols 2
3938	Scrub	Alfisols 2
3939	Scrub	Alfisols 2
3940	Scrub	Alfisols 2
3941	Scrub	Alfisols 1
3942	Scrub	Alfisols 1
3943	Scrub	Alfisols 1
3944	Scrub	Alfisols 1
3945	Scrub	Alfisols 1
3946	Scrub	Alfisols 1
3947	Scrub	Alfisols 1
3948	Scrub	Alfisols 1
3949	PaddyK	Alfisols 1
3950	Scrub	Alfisols 1
3951	Scrub	Alfisols 1
3952	Scrub	Alfisols 1
3953	Scrub	Alfisols 1
3954	Scrub	Entisols
3955	Scrub	Entisols
3956	Scrub	Entisols
3957	Scrub	Entisols
3958	Scrub	Entisols
3959	PaddyK	Entisols
3960	PaddyK	Entisols
3961	PaddyR	Entisols
3962	Scrub	Entisols
3963	Scrub	Entisols
3964	Scrub	Alfisols 1
3965	Scrub	Alfisols 1
3966	Scrub	Alfisols 1
3967	Scrub	Inceptisols
3968	Scrub	Inceptisols
3969	Scrub	Alfisols 1
3970	Scrub	Alfisols 1
3971	Scrub	Entisols
3972	Scrub	Entisols
3973	Scrub	Entisols
3974	Scrub	Entisols
3975	Scrub	Entisols
3976	Scrub	Entisols
3977	Scrub	Entisols
3978	Scrub	Entisols
3979	Scrub	Entisols
3980	Scrub	Entisols
3981	Scrub	Entisols
3982	Scrub	Inceptisols
3983	Scrub	Inceptisols
3984	Scrub	Inceptisols
3985	Scrub	Alfisols 1
3986	PaddyK	Alfisols 1
3987	PaddyR	Inceptisols
3988	PaddyR	Inceptisols
3989	Scrub	Inceptisols
3990	Scrub	Inceptisols
3991	Scrub	Inceptisols
3992	Scrub	Inceptisols
3993	Scrub	Inceptisols
3994	Scrub	Inceptisols
3995	Scrub	Alfisols 1
3996	Scrub	Alfisols 1
3997	Scrub	Alfisols 1
3998	Scrub	Alfisols 1
3999	Scrub	Alfisols 2
4000	Scrub	Alfisols 1
4001	Scrub	Alfisols 2
4002	Scrub	Alfisols 2
4003	Scrub	Alfisols 2
4004	Scrub	Alfisols 2
4005	Scrub	Alfisols 2
4006	Scrub	Alfisols 2
4007	Scrub	Alfisols 2
4008	Scrub	Alfisols 2
4009	Scrub	Alfisols 2
4010	Scrub	Alfisols 2
4011	Scrub	Alfisols 2
4012	Scrub	Alfisols 2
4013	Scrub	Alfisols 1
4014	Scrub	Alfisols 1
4015	Scrub	Alfisols 1
4016	Scrub	Alfisols 1
4017	Scrub	Alfisols 1
4018	Scrub	Alfisols 1
4019	Scrub	Alfisols 1
4020	Scrub	Alfisols 1
4021	Scrub	Alfisols 1
4022	Scrub	Alfisols 1
4023	Scrub	Alfisols 1
4024	Scrub	Alfisols 1
4025	Scrub	Alfisols 1
4026	Scrub	Entisols
4027	Scrub	Entisols
4028	Scrub	Entisols
4029	Scrub	Entisols
4030	PaddyR	Tank
4031	Scrub	Tank
4032	PaddyK	Entisols
4033	PaddyK	Entisols
4034	PaddyR	Entisols
4035	Scrub	Entisols
4036	Scrub	Alfisols 1
4037	Scrub	Alfisols 1
4038	Scrub	Inceptisols
4039	Scrub	Inceptisols
4040	Scrub	Inceptisols
4041	Scrub	Alfisols 1
4042	Scrub	Entisols
4043	Scrub	Entisols
4044	Scrub	Entisols
4045	Scrub	Entisols
4046	Scrub	Entisols
4047	Scrub	Entisols
4048	Scrub	Entisols
4049	Scrub	Entisols
4050	Scrub	Entisols
4051	Scrub	Entisols
4052	Scrub	Inceptisols
4053	Scrub	Inceptisols
4054	Scrub	Inceptisols
4055	Scrub	Inceptisols
4056	Scrub	Alfisols 1
4057	Scrub	Alfisols 1
4058	Scrub	Alfisols 1
4059	PaddyK	Alfisols 1
4060	Scrub	Alfisols 1
4061	Scrub	Inceptisols
4062	Scrub	Inceptisols
4063	Scrub	Inceptisols
4064	Scrub	Inceptisols
4065	Scrub	Inceptisols
4066	Scrub	Inceptisols
4067	Scrub	Alfisols 1
4068	Scrub	Alfisols 2
4069	Scrub	Alfisols 2
4070	Scrub	Alfisols 2
4071	Scrub	Alfisols 2
4072	Scrub	Alfisols 2
4073	Scrub	Alfisols 2
4074	Scrub	Alfisols 2
4075	Scrub	Alfisols 2
4076	Scrub	Alfisols 2
4077	Scrub	Alfisols 2
4078	Scrub	Alfisols 2
4079	Scrub	Alfisols 2
4080	Scrub	Alfisols 2
4081	Scrub	Alfisols 2
4082	Scrub	Alfisols 1
4083	Scrub	Alfisols 1
4084	Scrub	Alfisols 1
4085	Scrub	Alfisols 1
4086	Scrub	Alfisols 1
4087	Scrub	Alfisols 1
4088	Scrub	Inceptisols
4089	Scrub	Alfisols 1
4090	Scrub	Alfisols 1
4091	Scrub	Alfisols 1
4092	Scrub	Alfisols 1
4093	Scrub	Alfisols 1
4094	Scrub	Entisols
4095	PaddyK	Entisols
4096	Scrub	Entisols
4097	PaddyR	Entisols
4098	Scrub	Entisols
4099	Scrub	Tank
4100	PaddyR	Tank
4101	Scrub	Tank
4102	Scrub	Tank
4103	Scrub	Tank
4104	Scrub	Tank
4105	Scrub	Alfisols 1
4106	Scrub	Alfisols 1
4107	Scrub	Inceptisols
4108	Scrub	Alfisols 1
4109	Urban	Alfisols 1
4110	Scrub	Alfisols 1
4111	Scrub	Alfisols 1
4112	Scrub	Entisols
4113	Scrub	Entisols
4114	Scrub	Entisols
4115	Scrub	Entisols
4116	Scrub	Entisols
4117	Scrub	Entisols
4118	Scrub	Entisols
4119	Scrub	Entisols
4120	Scrub	Inceptisols
4121	Scrub	Inceptisols
4122	Scrub	Inceptisols
4123	Scrub	Inceptisols
4124	Scrub	Inceptisols
4125	Scrub	Alfisols 1
4126	Scrub	Alfisols 1
4127	Scrub	Alfisols 1
4128	Scrub	Alfisols 1
4129	Scrub	Alfisols 1
4130	Scrub	Alfisols 1
4131	Scrub	Alfisols 1
4132	Scrub	Alfisols 1
4133	Scrub	Alfisols 1
4134	Scrub	Alfisols 1
4135	Scrub	Inceptisols
4136	Scrub	Inceptisols
4137	Scrub	Alfisols 2
4138	Scrub	Alfisols 2
4139	Scrub	Alfisols 2
4140	Scrub	Alfisols 2
4141	Scrub	Alfisols 2
4142	Scrub	Alfisols 2
4143	Scrub	Alfisols 2
4144	Scrub	Inceptisols
4145	Scrub	Inceptisols
4146	Scrub	Inceptisols
4147	Scrub	Alfisols 2
4148	Scrub	Alfisols 2
4149	Scrub	Alfisols 2
4150	Scrub	Alfisols 2
4151	Scrub	Alfisols 1
4152	Scrub	Alfisols 1
4153	Scrub	Alfisols 1
4154	Scrub	Alfisols 1
4155	Scrub	Alfisols 1
4156	Scrub	Inceptisols
4157	Scrub	Inceptisols
4158	Scrub	Alfisols 1
4159	Scrub	Alfisols 1
4160	Scrub	Alfisols 1
4161	Scrub	Alfisols 1
4162	Scrub	Entisols
4163	Scrub	Entisols
4164	PaddyR	Entisols
4165	Scrub	Entisols
4166	Scrub	Entisols
4167	PaddyR	Entisols
4168	Tank	Entisols
4169	Tank	Tank
4170	Tank	Tank
4171	Tank	Tank
4172	Tank	Tank
4173	Tank	Tank
4174	Tank	Tank
4175	Tank	Inceptisols
4176	PaddyR	Alfisols 1
4177	Urban	Alfisols 1
4178	Urban	Alfisols 1
4179	Urban	Alfisols 1
4180	Urban	Alfisols 1
4181	Urban	Alfisols 1
4182	Scrub	Entisols
4183	Scrub	Entisols
4184	Scrub	Entisols
4185	Scrub	Entisols
4186	Scrub	Entisols
4187	Scrub	Entisols
4188	Scrub	Entisols
4189	Scrub	Inceptisols
4190	Scrub	Inceptisols
4191	Scrub	Alfisols 1
4192	Scrub	Inceptisols
4193	Scrub	Inceptisols
4194	Scrub	Inceptisols
4195	Scrub	Alfisols 1
4196	Scrub	Alfisols 1
4197	Scrub	Alfisols 1
4198	Scrub	Alfisols 1
4199	Scrub	Alfisols 1
4200	Scrub	Alfisols 1
4201	Scrub	Alfisols 1
4202	Scrub	Alfisols 1
4203	Scrub	Alfisols 1
4204	Scrub	Inceptisols
4205	Scrub	Inceptisols
4206	Scrub	Alfisols 2
4207	Scrub	Alfisols 2
4208	Scrub	Alfisols 2
4209	Scrub	Alfisols 2
4210	Scrub	Alfisols 2
4211	Scrub	Alfisols 2
4212	Scrub	Alfisols 2
4213	Scrub	Alfisols 2
4214	Scrub	Alfisols 2
4215	Scrub	Alfisols 2
4216	Scrub	Alfisols 2
4217	Scrub	Alfisols 2
4218	Scrub	Inceptisols
4219	Scrub	Inceptisols
4220	Scrub	Alfisols 1
4221	Scrub	Alfisols 1
4222	Scrub	Alfisols 1
4223	Scrub	Alfisols 1
4224	Scrub	Alfisols 1
4225	Scrub	Alfisols 1
4226	Scrub	Inceptisols
4227	Scrub	Alfisols 1
4228	Scrub	Alfisols 1
4229	Scrub	Alfisols 1
4230	Scrub	Entisols
4231	Scrub	Entisols
4232	PaddyR	Entisols
4233	PaddyR	Entisols
4234	Scrub	Entisols
4235	PaddyR	Entisols
4236	Scrub	Entisols
4237	Tank	Entisols
4238	Tank	Tank
4239	Tank	Tank
4240	Tank	Tank
4241	Tank	Tank
4242	Tank	Tank
4243	Tank	Tank
4244	Tank	Alfisols 1
4245	Scrub	Alfisols 1
4246	Urban	Alfisols 1
4247	Urban	Alfisols 1
4248	Urban	Inceptisols
4249	Scrub	Inceptisols
4250	Scrub	Alfisols 1
4251	Scrub	Entisols
4252	Scrub	Entisols
4253	Scrub	Entisols
4254	Scrub	Entisols
4255	Scrub	Entisols
4256	Scrub	Entisols
4257	Scrub	Entisols
4258	Scrub	Inceptisols
4259	Scrub	Alfisols 1
4260	Scrub	Inceptisols
4261	Scrub	Alfisols 1
4262	Scrub	Alfisols 1
4263	Scrub	Inceptisols
4264	Scrub	Inceptisols
4265	Scrub	Alfisols 1
4266	Scrub	Alfisols 1
4267	Scrub	Alfisols 1
4268	Scrub	Alfisols 1
4269	Scrub	Alfisols 1
4270	Scrub	Alfisols 1
4271	Scrub	Inceptisols
4272	Scrub	Alfisols 1
4273	Scrub	Alfisols 1
4274	Scrub	Alfisols 1
4275	Scrub	Alfisols 2
4276	Scrub	Alfisols 2
4277	Scrub	Alfisols 2
4278	Forest	Alfisols 2
4279	Forest	Alfisols 2
4280	Forest	Alfisols 2
4281	Forest	Alfisols 2
4282	Forest	Alfisols 2
4283	Forest	Alfisols 2
4284	Forest	Alfisols 2
4285	Forest	Alfisols 2
4286	Forest	Alfisols 2
4287	Forest	Alfisols 2
4288	Scrub	Alfisols 2
4289	Scrub	Inceptisols
4290	Scrub	Alfisols 1
4291	Scrub	Alfisols 1
4292	Scrub	Alfisols 1
4293	Scrub	Alfisols 1
4294	Scrub	Alfisols 1
4295	Scrub	Alfisols 1
4296	Scrub	Alfisols 1
4297	Scrub	Alfisols 1
4298	Scrub	Entisols
4299	Scrub	Alfisols 1
4300	Scrub	Alfisols 1
4301	Scrub	Alfisols 1
4302	Scrub	Alfisols 1
4303	Scrub	Alfisols 1
4304	Scrub	Entisols
4305	Scrub	Entisols
4306	Scrub	Entisols
4307	Tank	Entisols
4308	Tank	Tank
4309	Tank	Tank
4310	Tank	Tank
4311	Tank	Tank
4312	Tank	Entisols
4313	Tank	Entisols
4314	Scrub	Entisols
4315	Urban	Entisols
4316	Urban	Alfisols 1
4317	Scrub	Inceptisols
4318	Scrub	Alfisols 1
4319	Scrub	Alfisols 2
4320	Scrub	Entisols
4321	Scrub	Entisols
4322	Scrub	Entisols
4323	Scrub	Entisols
4324	Urban	Entisols
4325	Scrub	Entisols
4326	Scrub	Alfisols 1
4327	Scrub	Inceptisols
4328	Scrub	Inceptisols
4329	Scrub	Inceptisols
4330	Scrub	Alfisols 1
4331	Scrub	Alfisols 1
4332	Scrub	Alfisols 1
4333	Scrub	Alfisols 1
4334	Scrub	Alfisols 1
4335	Scrub	Alfisols 1
4336	Scrub	Alfisols 1
4337	Scrub	Alfisols 1
4338	Scrub	Alfisols 1
4339	Scrub	Inceptisols
4340	Urban	Inceptisols
4341	Urban	Inceptisols
4342	Urban	Inceptisols
4343	Urban	Inceptisols
4344	Urban	Alfisols 1
4345	Forest	Alfisols 2
4346	Forest	Alfisols 2
4347	Forest	Alfisols 2
4348	Forest	Alfisols 2
4349	Forest	Alfisols 2
4350	Forest	Alfisols 2
4351	Forest	Inceptisols
4352	Forest	Alfisols 2
4353	Forest	Alfisols 2
4354	Forest	Alfisols 2
4355	Forest	Alfisols 2
4356	Forest	Alfisols 2
4357	Forest	Alfisols 2
4358	Forest	Alfisols 2
4359	Forest	Alfisols 2
4360	Forest	Inceptisols
4361	Scrub	Alfisols 1
4362	Scrub	Alfisols 1
4363	Scrub	Alfisols 1
4364	Scrub	Alfisols 1
4365	Scrub	Alfisols 1
4366	Scrub	Alfisols 1
4367	Scrub	Entisols
4368	Scrub	Alfisols 1
4369	Scrub	Alfisols 1
4370	Scrub	Alfisols 1
4371	Scrub	Alfisols 1
4372	Scrub	Alfisols 1
4373	Scrub	Alfisols 1
4374	Scrub	Alfisols 1
4375	Scrub	Entisols
4376	Scrub	Entisols
4377	Scrub	Entisols
4378	Tank	Alfisols 1
4379	Tank	Tank
4380	Tank	Tank
4381	Tank	Tank
4382	Tank	Entisols
4383	Tank	Entisols
4384	Scrub	Entisols
4385	Scrub	Entisols
4386	Scrub	Alfisols 1
4387	Scrub	Alfisols 1
4388	Scrub	Alfisols 2
4389	Fruit	Alfisols 2
4390	Fruit	Entisols
4391	Scrub	Entisols
4392	Scrub	Entisols
4393	Scrub	Entisols
4394	Scrub	Entisols
4395	Urban	Entisols
4396	Scrub	Alfisols 1
4397	Scrub	Inceptisols
4398	Scrub	Inceptisols
4399	Scrub	Inceptisols
4400	Scrub	Inceptisols
4401	Scrub	Inceptisols
4402	Scrub	Inceptisols
4403	Scrub	Alfisols 1
4404	Scrub	Alfisols 1
4405	Urban	Alfisols 1
4406	Urban	Alfisols 1
4407	Urban	Inceptisols
4408	Urban	Inceptisols
4409	Urban	Inceptisols
4410	Urban	Inceptisols
4411	Urban	Inceptisols
4412	Urban	Inceptisols
4413	Urban	Alfisols 1
4414	Forest	Alfisols 2
4415	Forest	Alfisols 2
4416	Forest	Alfisols 2
4417	Forest	Alfisols 2
4418	Forest	Alfisols 2
4419	Forest	Alfisols 2
4420	Forest	Alfisols 2
4421	Forest	Alfisols 2
4422	Forest	Inceptisols
4423	Forest	Inceptisols
4424	Forest	Alfisols 2
4425	Forest	Alfisols 2
4426	Forest	Alfisols 2
4427	Forest	Alfisols 2
4428	Forest	Alfisols 2
4429	Forest	Inceptisols
4430	Forest	Entisols
4431	Scrub	Entisols
4432	Scrub	Entisols
4433	Scrub	Entisols
4434	Scrub	Entisols
4435	Scrub	Entisols
4436	Scrub	Alfisols 1
4437	Scrub	Alfisols 1
4438	Scrub	Alfisols 1
4439	Scrub	Alfisols 1
4440	Scrub	Alfisols 1
4441	Scrub	Alfisols 1
4442	Scrub	Alfisols 1
4443	Scrub	Inceptisols
4444	Scrub	Alfisols 1
4445	Scrub	Alfisols 1
4446	Scrub	Alfisols 1
4447	Scrub	Alfisols 1
4448	Scrub	Alfisols 1
4449	Tank	Tank
4450	Tank	Entisols
4451	Tank	Entisols
4452	Scrub	Entisols
4453	Scrub	Entisols
4454	Scrub	Entisols
4455	Scrub	Alfisols 1
4456	Scrub	Alfisols 1
4457	Scrub	Alfisols 2
4458	Scrub	Alfisols 2
4459	Scrub	Alfisols 2
4460	Fruit	Entisols
4461	Fruit	Entisols
4462	Scrub	Entisols
4463	Urban	Entisols
4464	Scrub	Entisols
4465	Scrub	Alfisols 1
4466	Scrub	Inceptisols
4467	Scrub	Inceptisols
4468	Scrub	Inceptisols
4469	Scrub	Inceptisols
4470	Scrub	Inceptisols
4471	Scrub	Inceptisols
4472	Scrub	Alfisols 1
4473	Scrub	Alfisols 1
4474	Urban	Alfisols 1
4475	Urban	Inceptisols
4476	Urban	Inceptisols
4477	Urban	Inceptisols
4478	Urban	Alfisols 1
4479	Urban	Inceptisols
4480	Urban	Inceptisols
4481	Urban	Alfisols 1
4482	Urban	Alfisols 1
4483	Forest	Alfisols 2
4484	Forest	Alfisols 2
4485	Forest	Alfisols 2
4486	Forest	Alfisols 2
4487	Forest	Alfisols 2
4488	Forest	Alfisols 2
4489	Forest	Alfisols 2
4490	Forest	Alfisols 2
4491	Forest	Alfisols 2
4492	Forest	Alfisols 2
4493	Forest	Alfisols 2
4494	Forest	Alfisols 2
4495	Forest	Alfisols 2
4496	Forest	Inceptisols
4497	Forest	Inceptisols
4498	Forest	Inceptisols
4499	Forest	Alfisols 1
4500	Forest	Alfisols 1
4501	PaddyR	Alfisols 1
4502	Scrub	Alfisols 1
4503	Scrub	Alfisols 1
4504	Scrub	Alfisols 1
4505	Scrub	Alfisols 1
4506	Scrub	Alfisols 1
4507	Scrub	Alfisols 1
4508	Scrub	Alfisols 1
4509	Scrub	Alfisols 1
4510	Scrub	Alfisols 1
4511	Scrub	Alfisols 1
4512	Scrub	Inceptisols
4513	Scrub	Inceptisols
4514	PaddyR	Inceptisols
4515	Scrub	Inceptisols
4516	Scrub	Alfisols 1
4517	Scrub	Alfisols 1
4518	Tank	Alfisols 1
4519	Tank	Entisols
4520	Scrub	Entisols
4521	Scrub	Entisols
4522	Scrub	Entisols
4523	Scrub	Entisols
4524	Scrub	Entisols
4525	Scrub	Entisols
4526	Scrub	Entisols
4527	Fruit	Alfisols 2
4528	Fruit	Alfisols 2
4529	Fruit	Alfisols 2
4530	Fruit	Entisols
4531	Scrub	Entisols
4532	Scrub	Entisols
4533	Scrub	Entisols
4534	Scrub	Alfisols 1
4535	Scrub	Inceptisols
4536	Scrub	Inceptisols
4537	Scrub	Inceptisols
4538	Scrub	Inceptisols
4539	Scrub	Inceptisols
4540	Scrub	Inceptisols
4541	Scrub	Inceptisols
4542	Scrub	Inceptisols
4543	Urban	Inceptisols
4544	Urban	Inceptisols
4545	Urban	Inceptisols
4546	Urban	Inceptisols
4547	Urban	Inceptisols
4548	Urban	Alfisols 1
4549	Forest	Alfisols 2
4550	Forest	Alfisols 2
4551	Forest	Alfisols 2
4552	Forest	Alfisols 2
4553	Forest	Alfisols 2
4554	Forest	Alfisols 2
4555	Forest	Alfisols 2
4556	Forest	Alfisols 2
4557	Forest	Alfisols 2
4558	Forest	Alfisols 2
4559	Forest	Alfisols 2
4560	Forest	Alfisols 2
4561	Forest	Alfisols 2
4562	Forest	Inceptisols
4563	Forest	Inceptisols
4564	Forest	Inceptisols
4565	Forest	Alfisols 1
4566	Forest	Alfisols 1
4567	Scrub	Alfisols 1
4568	Scrub	Alfisols 1
4569	Scrub	Alfisols 1
4570	Scrub	Alfisols 1
4571	Scrub	Alfisols 1
4572	Scrub	Alfisols 1
4573	Scrub	Alfisols 1
4574	PaddyR	Alfisols 1
4575	Scrub	Alfisols 1
4576	Scrub	Alfisols 1
4577	Scrub	Alfisols 1
4578	Scrub	Alfisols 1
4579	Scrub	Alfisols 1
4580	Scrub	Alfisols 1
4581	Scrub	Alfisols 1
4582	Scrub	Alfisols 1
4583	Scrub	Alfisols 1
4584	Scrub	Alfisols 1
4585	PaddyK	Alfisols 1
4586	Scrub	Alfisols 1
4587	Scrub	Entisols
4588	Scrub	Entisols
4589	Scrub	Entisols
4590	Scrub	Entisols
4591	Scrub	Entisols
4592	Scrub	Entisols
4593	Scrub	Entisols
4594	Fruit	Alfisols 2
4595	Fruit	Alfisols 1
4596	Fruit	Alfisols 1
4597	Fruit	Alfisols 1
4598	Fruit	Entisols
4599	Scrub	Entisols
4600	Scrub	Entisols
4601	Scrub	Alfisols 1
4602	Scrub	Alfisols 1
4603	Scrub	Inceptisols
4604	Scrub	Inceptisols
4605	Scrub	Inceptisols
4606	Scrub	Inceptisols
4607	Scrub	Inceptisols
4608	Scrub	Inceptisols
4609	Scrub	Inceptisols
4610	Scrub	Inceptisols
4611	Urban	Inceptisols
4612	Urban	Inceptisols
4613	Urban	Alfisols 1
4614	Urban	Alfisols 1
4615	Urban	Alfisols 1
4616	Forest	Alfisols 2
4617	Forest	Alfisols 2
4618	Forest	Alfisols 2
4619	Forest	Alfisols 2
4620	Forest	Alfisols 2
4621	Forest	Alfisols 2
4622	Forest	Alfisols 2
4623	Forest	Inceptisols
4624	Forest	Inceptisols
4625	Forest	Alfisols 2
4626	Forest	Alfisols 2
4627	Forest	Alfisols 2
4628	Forest	Inceptisols
4629	Forest	Inceptisols
